parent,node,branch.length,label,isTip,x,y,branch,angle
10,1,309,PD45766b_lo0001,TRUE,359,3,204.5,154.285714285714
10,2,252,PD45766b_lo0002,TRUE,302,4,176,205.714285714286
12,3,306,PD45766b_lo0003,TRUE,319,6,166,308.571428571429
12,4,300,PD45766b_lo0008,TRUE,313,7,163,360
11,5,403,PD45766b_lo0007,TRUE,414,5,212.5,257.142857142857
13,6,228,PD45766b_lo0005,TRUE,228,1,114,51.4285714285714
13,7,311,PD45766b_lo0006,TRUE,311,2,155.5,102.857142857143
8,8,0,,FALSE,0,3.0625,0,157.5
8,9,10,100,FALSE,10,4.625,5,237.857142857143
9,10,40,100,FALSE,50,3.5,30,180
9,11,1,100,FALSE,11,5.75,10.5,295.714285714286
11,12,2,97,FALSE,13,6.5,12,334.285714285714
8,13,0,89,FALSE,0,1.5,0,77.1428571428571
