parent,node,branch.length,label,isTip,x,y,branch,angle
15,1,366,PD46563b_lo0001,TRUE,372,1,189,27.6923076923077
15,2,523,PD46563b_lo0002,TRUE,529,2,267.5,55.3846153846154
18,3,20,PD46563b_lo0003,TRUE,590,7,580,193.846153846154
18,4,13,PD46563b_lo0004,TRUE,583,8,576.5,221.538461538462
20,5,468,PD46563b_lo0005,TRUE,508,9,274,249.230769230769
20,6,366,PD46563b_lo0010,TRUE,406,10,223,276.923076923077
21,7,425,PD46563b_lo0011,TRUE,463,11,250.5,304.615384615385
22,8,9,PD46563b_lo0012,TRUE,451,12,446.5,332.307692307692
22,9,19,PD46563b_lo0013,TRUE,461,13,451.5,360
24,10,377,PD46563b_lo0006,TRUE,547,4,358.5,110.769230769231
25,11,12,PD46563b_lo0007,TRUE,488,5,482,138.461538461538
25,12,15,PD46563b_lo0008,TRUE,491,6,483.5,166.153846153846
23,13,383,PD46563b_lo0009,TRUE,414,3,222.5,83.0769230769231
14,14,0,,FALSE,0,3.984375,0,110.336538461538
14,15,6,100,FALSE,6,1.5,3,41.5384615384615
14,16,30,97,FALSE,30,6.46875,15,179.134615384615
16,17,4,99,FALSE,34,9.0625,32,250.961538461538
17,18,536,100,FALSE,570,7.5,302,207.692307692308
17,19,2,100,FALSE,36,10.625,35,294.230769230769
19,20,4,100,FALSE,40,9.5,38,263.076923076923
19,21,2,100,FALSE,38,11.75,37,325.384615384615
21,22,404,100,FALSE,442,12.5,240,346.153846153846
16,23,1,98,FALSE,31,3.875,30.5,107.307692307692
23,24,139,100,FALSE,170,4.75,100.5,131.538461538462
24,25,306,100,FALSE,476,5.5,323,152.307692307692
