parent,node,branch.length,label,isTip,x,y,branch,angle
12,1,129,PD42835b_lo0015,TRUE,138,2,73.5,80
12,2,128,PD42835b_lo0016,TRUE,137,3,73,120
11,3,136,PD42835b_lo0017,TRUE,144,1,76,40
16,4,119,PD42835b_lo0028,TRUE,133,8,73.5,320
16,5,106,PD42835b_lo0031,TRUE,120,9,67,360
15,6,131,PD42835b_lo0034,TRUE,144,7,78.5,280
14,7,118,PD42835b_lo0033,TRUE,131,6,72,240
17,8,107,PD42835b_lo0029,TRUE,126,4,72.5,160
17,9,116,PD42835b_lo0030,TRUE,135,5,77,200
10,10,0,,FALSE,0,3.71875,0,148.75
10,11,8,99,FALSE,8,1.75,4,70
11,12,1,100,FALSE,9,2.5,8.5,100
10,13,12,95,FALSE,12,5.6875,6,227.5
13,14,1,97,FALSE,13,6.875,12.5,275
14,15,0,97,FALSE,13,7.75,13,310
15,16,1,40,FALSE,14,8.5,13.5,340
13,17,7,100,FALSE,19,4.5,15.5,180
