parent,node,branch.length,label,isTip,x,y,branch,angle
12,1,2654,PD42835b_lo0015,TRUE,2668,2,1341,80
12,2,2812,PD42835b_lo0016,TRUE,2826,3,1420,120
11,3,2416,PD42835b_lo0017,TRUE,2421,1,1213,40
16,4,2479,PD42835b_lo0028,TRUE,2534,8,1294.5,320
16,5,2185,PD42835b_lo0031,TRUE,2240,9,1147.5,360
15,6,2534,PD42835b_lo0034,TRUE,2589,7,1322,280
14,7,2406,PD42835b_lo0033,TRUE,2459,6,1256,240
17,8,2227,PD42835b_lo0029,TRUE,2456,4,1342.5,160
17,9,2496,PD42835b_lo0030,TRUE,2725,5,1477,200
10,10,0,,FALSE,0,3.71875,0,148.75
10,11,5,99,FALSE,5,1.75,2.5,70
11,12,9,100,FALSE,14,2.5,9.5,100
10,13,50,95,FALSE,50,5.6875,25,227.5
13,14,3,97,FALSE,53,6.875,51.5,275
14,15,2,97,FALSE,55,7.75,54,310
15,16,0,40,FALSE,55,8.5,55,340
13,17,179,100,FALSE,229,4.5,139.5,180
