parent,node,branch.length,label,isTip,x,y,branch,angle
7,1,48,PD34200a_i21,TRUE,48,2,24,144
8,2,52,PD34200a_i33,TRUE,52,3,26,216
9,3,55,PD34200a_i36,TRUE,57,4,29.5,288
9,4,29,PD34200a_i54,TRUE,31,5,16.5,360
6,5,33,PD34200a_i22,TRUE,33,1,16.5,72
6,6,0,,FALSE,0,1.9375,0,139.5
6,7,0,20,FALSE,0,2.875,0,207
7,8,0,18,FALSE,0,3.75,0,270
8,9,2,100,FALSE,2,4.5,1,324
